Mass,Radius,Pressure,k2,yR,Type
0.1471022999059701,16.883082640481387,1.8,0.00691942652897757,1.9526395173129154,0
0.15394985426479352,16.367570471080164,1.9000000000000001,0.008159022169465555,1.9412744574113456,0
0.16072214877485386,15.936920325613137,2.0,0.009437776382971733,1.9293803605245463,0
0.16741557087144454,15.574273598635623,2.1000000000000005,0.010738203413690084,1.9171432007886182,0
0.17402826597954266,15.263682648702964,2.2,0.012057310269060144,1.9046029422863864,0
0.18055955406114113,14.996730906234754,2.3000000000000007,0.013380055672082706,1.89192060217227,0
0.1870096749927921,14.766433796731544,2.4000000000000004,0.014694124535197712,1.879229891552854,0
0.19337951643483378,14.562435959736487,2.500000000000001,0.016014997538465678,1.866379725550814,0
0.1996704069750514,14.383366996609352,2.6000000000000005,0.017321735377165158,1.8535902609881727,0
0.2058840458305932,14.225848059951081,2.700000000000001,0.018606866811168417,1.8409441623560472,0
0.21202235973477093,14.089853704647128,2.8000000000000007,0.019844374982422096,1.8287150203355595,0
0.2180381615391836,13.96058733483859,2.9000000000000012,0.021115066109943303,1.8160709254800111,0
0.22385379359628108,13.852932437545624,3.000000000000001,0.022284679140062973,1.8043977401203302,0
0.22948357664122662,13.754447701411708,3.1000000000000014,0.02342876681403188,1.7929234612399012,0
0.23494123744863984,13.666346936410672,3.200000000000001,0.02452462038804292,1.7818893849786268,0
0.24023879080850044,13.584025943496798,3.3000000000000016,0.025602449042069198,1.7709879126448624,0
0.24538680931841916,13.513889864024808,3.4000000000000012,0.02659215534695972,1.7609513002507478,0
0.2503948113766824,13.446051977578936,3.5000000000000018,0.027580794571577708,1.7508801896680215,0
0.2552713195689303,13.382142946988289,3.6000000000000014,0.028548687062938182,1.7409820679299401,0
0.2600239733768748,13.327499572471092,3.700000000000002,0.029432681070933046,1.7319175738121217,0
0.26465983161278406,13.272551897379008,3.8000000000000016,0.030332121621131403,1.7226554610508276,0
0.269185185193815,13.226875808603289,3.900000000000002,0.03113493899576602,1.7143663103028788,0
0.27360589995756573,13.176572003552677,4.000000000000002,0.03200041420356272,1.7053911318076824,0
0.2779272894117043,13.134732495325403,4.100000000000002,0.03277035801219576,1.6973827909585237,0
0.28215430734085145,13.094928937119416,4.200000000000002,0.03351917300104118,1.6895668960431627,0
0.2862914426073569,13.054525390440725,4.3000000000000025,0.034279622092636894,1.681602217003884,0
0.2903429222310518,13.02121000958667,4.400000000000002,0.03494954608145835,1.6745596101859652,0
0.29431261062227404,12.985413052348246,4.500000000000003,0.035654296723878806,1.6671281867247663,0
0.2982041617656323,12.953489270346505,4.600000000000002,0.03630727316914204,1.6602165379533724,0
0.3020208963768557,12.919462877709911,4.700000000000003,0.03699092123594174,1.6529610335357785,0
0.30576597817394396,12.890674275751817,4.8000000000000025,0.03760028817969976,1.6464645271885598,0
0.30944235327922925,12.861381739471145,4.900000000000003,0.03821674019631888,1.6398738212400636,0
0.3130527701606396,12.836231222123418,5.0,0.03877095078061764,1.6339190623996134,0
0.3460270104334196,12.613694901896203,6.0,0.04375908931340981,1.5793549293404352,0
0.3725343764449608,12.455659533830056,7.0,0.04726370550755102,1.5395514794153264,0
0.3899202479020845,12.334581946808852,8.0,0.04917374799382809,1.516838596645586,0
0.4014146827875083,12.227880693414962,9.0,0.05014874060768565,1.5044644432457166,0
0.40942760437819126,12.12677766603734,10.0,0.050616817165095467,1.4978192873026985,0
0.416599651872991,12.023078685414323,11.0,0.050924668939824336,1.492888247297367,0
0.4234519992321761,11.922702033598283,12.0,0.0511211118492481,1.4891309320470572,0
0.430067816927469,11.824957157931934,13.0,0.051289677597333654,1.4856462862127848,0
0.43648129279155423,11.730283964969127,14.0,0.05145154606753185,1.4822078343325225,0
0.44271028192237943,11.640427064806762,15.0,0.05158203612085478,1.479100632140579,0
0.4487661116284322,11.55339503136684,16.0,0.05172925593463679,1.4757864257957611,0
0.45465723242076206,11.470593498699035,17.0,0.051862314739928216,1.4726181094140067,0
0.4603907272447974,11.392930690432353,18.0,0.051957611997129546,1.469873105199793,0
0.46597295738849864,11.322265778458517,19.0,0.05196769036698435,1.4681129286045187,0
0.4714098822316194,11.24919369029171,20.0,0.052104155060541675,1.4648814861959372,0
0.4767071514685071,11.183202946075303,21.0,0.052143992002483715,1.4627771904798768,0
0.48187020853527635,11.118566339768345,22.0,0.05221546470575228,1.4603021489960997,0
0.48690425555237,11.055253509470775,23.0,0.052315406310397716,1.4574873067940763,0
0.4918143052839621,10.99658691478387,24.0,0.052361374042415885,1.4553155305105803,0
0.49660516367273777,10.941289131913964,25.0,0.05237908370300795,1.4534882708370782,0
0.501281437448276,10.887746182296203,26.0,0.052403425874454464,1.451588101320762,0
0.50584753646002,10.835863983655816,27.0,0.05243349811177748,1.4496245041783689,0
0.5103076616042063,10.787769543458525,28.0,0.05241458836903702,1.4482679080848373,0
0.5146658391135228,10.73769366506372,29.0,0.05248434012608504,1.4458288326780522,0
0.5189259070516585,10.690013954430443,30.0,0.05253381905932025,1.4436413063315992,0
0.5230915074507129,10.646548996559245,31.0,0.05251554484786149,1.4423021172088744,0
0.5271661275278428,10.604529654859741,32.0,0.05249510828354102,1.4410016639833985,0
0.5311530835962608,10.561754715894308,33.0,0.05252512114373458,1.439076130133001,0
0.5350555336958289,10.519999222636324,34.0,0.05256013518085968,1.437091824755434,0
0.5388764840435154,10.481968265873089,35.0,0.05253039961088819,1.4359368596990096,0
0.5426188016718295,10.445570959663609,36.0,0.052486654325080456,1.4349737430707425,0
0.5462852141257791,10.407198703495164,37.0,0.052518011960593546,1.4330567120895426,0
0.5498783226678053,10.371185869741707,38.0,0.05251418541617708,1.4315989284507549,0
0.553400605811268,10.337171171155333,39.0,0.052482834758066726,1.4305073893435725,0
0.5568544254627982,10.304877897338923,40.0,0.05242955427865574,1.4297140210907264,0
0.560242037462566,10.270614589461319,41.0,0.052447155774281766,1.4280031366745696,0
0.5635655931889495,10.241623591683277,42.0,0.05235005574870075,1.4278114764412448,0
0.5668271495310668,10.209488517215945,43.0,0.052352304356814566,1.4263208377903516,0
0.5700286657087903,10.179716003881142,44.0,0.05231213611140432,1.4254018821357335,0
0.5731720167508908,10.151804016276543,45.0,0.052241269734152926,1.4249053589800917,0
